,H25_sex,delta_incident_rate,H25_age
2117,2.0,-0.039,74
2118,2.0,-0.038,88
2119,2.0,-0.037,75
2120,2.0,-0.036,91
2121,2.0,-0.035,86
2122,2.0,-0.034,75
2123,2.0,-0.033,96
2124,2.0,-0.032,91
2125,2.0,-0.031,112
2126,2.0,-0.03,85
2127,2.0,-0.029,116
2128,2.0,-0.028,112
2129,2.0,-0.027,117
2130,2.0,-0.026,114
2131,2.0,-0.025,134
2132,2.0,-0.024,156
2133,2.0,-0.023,162
2134,2.0,-0.022,175
2135,2.0,-0.021,172
2136,2.0,-0.02,160
2137,2.0,-0.019,195
2138,2.0,-0.018,194
2139,2.0,-0.017,200
2140,2.0,-0.016,217
2141,2.0,-0.015,210
2142,2.0,-0.014,241
2143,2.0,-0.013,261
2144,2.0,-0.012,269
2145,2.0,-0.011,332
2146,2.0,-0.01,338
2147,2.0,-0.009,334
2148,2.0,-0.008,333
2149,2.0,-0.007,364
2150,2.0,-0.006,376
2151,2.0,-0.005,406
2152,2.0,-0.004,391
2153,2.0,-0.003,429
2154,2.0,-0.002,410
2155,2.0,-0.001,398
2156,2.0,0.0,468
2157,2.0,0.001,457
2158,2.0,0.002,432
2159,2.0,0.003,436
2160,2.0,0.004,462
2161,2.0,0.005,400
2162,2.0,0.006,413
2163,2.0,0.007,364
2164,2.0,0.008,371
2165,2.0,0.009,339
2166,2.0,0.01,373
2167,2.0,0.011,341
2168,2.0,0.012,294
2169,2.0,0.013,282
2170,2.0,0.014,311
2171,2.0,0.015,261
2172,2.0,0.016,218
2173,2.0,0.017,231
2174,2.0,0.018,211
2175,2.0,0.019,197
2176,2.0,0.02,209
2177,2.0,0.021,171
2178,2.0,0.022,191
2179,2.0,0.023,167
2180,2.0,0.024,164
2181,2.0,0.025,134
2182,2.0,0.026,167
2183,2.0,0.027,139
2184,2.0,0.028,142
2185,2.0,0.029,127
2186,2.0,0.03,106
2187,2.0,0.031,106
2188,2.0,0.032,107
2189,2.0,0.033,94
2190,2.0,0.034,102
2191,2.0,0.035,107
2192,2.0,0.036,81
2193,2.0,0.037,84
2194,2.0,0.038,88
2195,2.0,0.039,77
2196,2.0,0.04,71
2197,2.0,0.041,72
2198,2.0,0.042,57
2199,2.0,0.043,61
2200,2.0,0.044,59
2201,2.0,0.045,52
2202,2.0,0.046,69
2203,2.0,0.047,65
2204,2.0,0.048,47
2205,2.0,0.049,46
2206,2.0,0.05,46
2207,2.0,0.051,49
2208,2.0,0.052,47
2209,2.0,0.053,45
2210,2.0,0.054,40
2211,2.0,0.055,44
2212,2.0,0.056,38
2213,2.0,0.057,24
2214,2.0,0.058,36
2215,2.0,0.059,28
2216,2.0,0.06,31
2217,2.0,0.061,33
2218,2.0,0.062,24
2219,2.0,0.063,37
2220,2.0,0.064,21
2221,2.0,0.065,25
2222,2.0,0.066,26
2223,2.0,0.067,27
2224,2.0,0.068,24
2225,2.0,0.069,22
2226,2.0,0.07,30
2227,2.0,0.071,15
2228,2.0,0.072,20
2229,2.0,0.073,23
2230,2.0,0.074,15
2231,2.0,0.075,17
2232,2.0,0.076,17
2233,2.0,0.077,26
2234,2.0,0.078,13
2235,2.0,0.079,29
2236,2.0,0.08,18
2237,2.0,0.081,16
2238,2.0,0.082,17
2239,2.0,0.083,18
2240,2.0,0.084,16
2241,2.0,0.085,15
2242,2.0,0.086,15
2243,2.0,0.087,15
2244,2.0,0.088,14
2245,2.0,0.089,15
2246,2.0,0.09,10
2247,2.0,0.091,19
2248,2.0,0.092,19
2249,2.0,0.093,11
2250,2.0,0.094,8
2251,2.0,0.095,15
2252,2.0,0.096,13
2253,2.0,0.097,13
2254,2.0,0.098,11
2255,2.0,0.099,15
2256,2.0,0.1,10
2257,2.0,0.101,10
2258,2.0,0.102,16
2259,2.0,0.103,17
2260,2.0,0.104,12
2261,2.0,0.105,11
2262,2.0,0.106,13
2263,2.0,0.107,14
2264,2.0,0.108,10
2265,2.0,0.109,11
2266,2.0,0.11,14
2267,2.0,0.111,12
2268,2.0,0.112,8
2269,2.0,0.113,10
2270,2.0,0.114,9
2271,2.0,0.115,7
2272,2.0,0.116,7
2273,2.0,0.117,9
2274,2.0,0.118,11
2275,2.0,0.119,5
2276,2.0,0.12,6
2277,2.0,0.121,5
2278,2.0,0.122,10
2279,2.0,0.123,7
2280,2.0,0.124,7
2281,2.0,0.125,7
2282,2.0,0.126,9
2283,2.0,0.127,10
2284,2.0,0.128,8
2285,2.0,0.129,11
2286,2.0,0.13,8
2287,2.0,0.131,7
2288,2.0,0.132,9
2289,2.0,0.133,5
2290,2.0,0.134,6
2291,2.0,0.135,7
2292,2.0,0.136,11
2293,2.0,0.137,8
2294,2.0,0.138,9
2295,2.0,0.139,11
2296,2.0,0.14,8
2297,2.0,0.141,13
2298,2.0,0.142,4
2299,2.0,0.143,2
2300,2.0,0.144,8
2301,2.0,0.145,4
2302,2.0,0.146,2
2303,2.0,0.147,3
2304,2.0,0.148,8
2305,2.0,0.149,5
2306,2.0,0.15,7
2307,2.0,0.151,8
2308,2.0,0.152,5
2309,2.0,0.153,10
2310,2.0,0.154,8
2311,2.0,0.155,3
2312,2.0,0.156,10
2313,2.0,0.157,4
2314,2.0,0.158,2
2315,2.0,0.159,5
2316,2.0,0.16,2
2317,2.0,0.161,4
2318,2.0,0.162,3
2319,2.0,0.163,5
2320,2.0,0.164,5
2321,2.0,0.165,2
2322,2.0,0.166,12
2323,2.0,0.167,5
2324,2.0,0.168,5
2325,2.0,0.169,4
2326,2.0,0.17,9
2327,2.0,0.171,9
2328,2.0,0.172,2
2329,2.0,0.173,3
2330,2.0,0.174,5
2331,2.0,0.175,7
2332,2.0,0.176,9
2333,2.0,0.177,4
2334,2.0,0.178,3
2335,2.0,0.179,4
2336,2.0,0.18,2
2337,2.0,0.181,4
2338,2.0,0.182,3
2339,2.0,0.183,3
2340,2.0,0.184,6
2341,2.0,0.185,6
2342,2.0,0.187,5
2343,2.0,0.188,2
2344,2.0,0.189,2
2345,2.0,0.19,3
2346,2.0,0.191,2
2347,2.0,0.192,2
2348,2.0,0.193,2
2349,2.0,0.194,3
2350,2.0,0.195,2
2351,2.0,0.196,3
2352,2.0,0.197,5
2353,2.0,0.198,5
2354,2.0,0.199,5
2355,2.0,0.201,1
2356,2.0,0.202,4
2357,2.0,0.204,4
2358,2.0,0.205,3
2359,2.0,0.206,1
2360,2.0,0.207,2
2361,2.0,0.208,2
2362,2.0,0.209,2
2363,2.0,0.21,1
2364,2.0,0.211,1
2365,2.0,0.212,2
2366,2.0,0.213,6
2367,2.0,0.214,5
2368,2.0,0.215,3
2369,2.0,0.216,1
2370,2.0,0.217,2
2371,2.0,0.218,3
2372,2.0,0.22,1
2373,2.0,0.221,2
2374,2.0,0.222,2
2375,2.0,0.223,1
2376,2.0,0.224,4
2377,2.0,0.225,7
2378,2.0,0.226,3
2379,2.0,0.227,3
2380,2.0,0.228,2
2381,2.0,0.229,6
2382,2.0,0.231,1
2383,2.0,0.232,1
2384,2.0,0.233,3
2385,2.0,0.234,1
2386,2.0,0.235,2
2387,2.0,0.237,2
2388,2.0,0.238,4
2389,2.0,0.239,2
2390,2.0,0.24,1
2391,2.0,0.241,3
2392,2.0,0.242,4
2393,2.0,0.243,2
2394,2.0,0.244,1
2395,2.0,0.245,2
2396,2.0,0.246,3
2397,2.0,0.248,2
2398,2.0,0.249,2
2399,2.0,0.25,2
2400,2.0,0.251,3
2401,2.0,0.253,1
2402,2.0,0.255,5
2403,2.0,0.256,4
2404,2.0,0.258,3
2405,2.0,0.259,1
2406,2.0,0.26,2
2407,2.0,0.261,2
2408,2.0,0.263,2
2409,2.0,0.265,1
2410,2.0,0.266,2
2411,2.0,0.268,2
2412,2.0,0.269,2
2413,2.0,0.27,1
2414,2.0,0.271,2
2415,2.0,0.272,2
2416,2.0,0.273,1
2417,2.0,0.274,3
2418,2.0,0.275,3
2419,2.0,0.277,1
2420,2.0,0.278,1
2421,2.0,0.279,1
2422,2.0,0.28,2
2423,2.0,0.281,2
2424,2.0,0.282,3
2425,2.0,0.285,2
2426,2.0,0.286,1
2427,2.0,0.287,1
2428,2.0,0.288,2
2429,2.0,0.289,3
2430,2.0,0.29,2
2431,2.0,0.291,4
2432,2.0,0.293,1
2433,2.0,0.294,1
2434,2.0,0.295,3
2435,2.0,0.296,1
2436,2.0,0.297,1
2437,2.0,0.298,1
2438,2.0,0.299,1
2439,2.0,0.301,1
2440,2.0,0.302,1
2441,2.0,0.303,1
2442,2.0,0.307,1
2443,2.0,0.308,1
2444,2.0,0.31,1
2445,2.0,0.312,1
2446,2.0,0.313,3
2447,2.0,0.316,4
2448,2.0,0.317,1
2449,2.0,0.318,2
2450,2.0,0.319,1
2451,2.0,0.32,2
2452,2.0,0.322,4
2453,2.0,0.323,1
2454,2.0,0.324,1
2455,2.0,0.326,2
2456,2.0,0.327,1
2457,2.0,0.329,1
2458,2.0,0.33,1
2459,2.0,0.331,3
2460,2.0,0.333,2
2461,2.0,0.334,1
2462,2.0,0.335,1
2463,2.0,0.336,1
2464,2.0,0.337,1
2465,2.0,0.339,3
2466,2.0,0.34,2
2467,2.0,0.341,2
2468,2.0,0.343,2
2469,2.0,0.345,1
2470,2.0,0.348,2
2471,2.0,0.349,3
2472,2.0,0.351,2
2473,2.0,0.355,2
2474,2.0,0.356,1
2475,2.0,0.358,1
2476,2.0,0.36,1
2477,2.0,0.361,1
2478,2.0,0.362,1
2479,2.0,0.364,1
2480,2.0,0.366,1
2481,2.0,0.367,1
2482,2.0,0.368,1
2483,2.0,0.37,1
2484,2.0,0.372,1
2485,2.0,0.377,2
2486,2.0,0.383,1
2487,2.0,0.388,1
2488,2.0,0.389,1
2489,2.0,0.39,1
2490,2.0,0.393,1
2491,2.0,0.396,1
2492,2.0,0.399,1
2493,2.0,0.4,1
2494,2.0,0.401,1
2495,2.0,0.402,1
2496,2.0,0.404,1
2497,2.0,0.405,2
2498,2.0,0.407,1
2499,2.0,0.414,1
2500,2.0,0.417,1
2501,2.0,0.42,1
2502,2.0,0.422,3
2503,2.0,0.423,1
2504,2.0,0.425,1
2505,2.0,0.426,1
2506,2.0,0.429,1
2507,2.0,0.43,2
2508,2.0,0.432,1
2509,2.0,0.435,1
2510,2.0,0.436,1
2511,2.0,0.438,2
2512,2.0,0.441,2
2513,2.0,0.446,1
2514,2.0,0.449,1
2515,2.0,0.45,1
2516,2.0,0.451,1
2517,2.0,0.454,1
2518,2.0,0.456,1
2519,2.0,0.459,1
2520,2.0,0.464,1
2521,2.0,0.466,2
2522,2.0,0.468,2
2523,2.0,0.473,1
2524,2.0,0.475,3
2525,2.0,0.477,1
2526,2.0,0.487,1
2527,2.0,0.491,1
2528,2.0,0.492,1
2529,2.0,0.493,2
2530,2.0,0.495,1
2531,2.0,0.498,1
2532,2.0,0.501,1
2533,2.0,0.506,1
2534,2.0,0.509,1
2535,2.0,0.515,1
2536,2.0,0.519,1
2537,2.0,0.521,1
2538,2.0,0.526,1
2539,2.0,0.528,1
2540,2.0,0.531,1
2541,2.0,0.532,1
2542,2.0,0.535,1
2543,2.0,0.536,1
2544,2.0,0.537,1
2545,2.0,0.545,1
2546,2.0,0.546,2
2547,2.0,0.551,1
2548,2.0,0.554,2
2549,2.0,0.555,1
2550,2.0,0.56,1
2551,2.0,0.562,2
2552,2.0,0.564,1
2553,2.0,0.57,1
2554,2.0,0.577,1
2555,2.0,0.582,1
2556,2.0,0.583,1
2557,2.0,0.585,1
2558,2.0,0.586,1
2559,2.0,0.588,2
2560,2.0,0.589,1
2561,2.0,0.592,2
2562,2.0,0.597,1
2563,2.0,0.598,1
2564,2.0,0.603,1
2565,2.0,0.606,1
2566,2.0,0.607,1
2567,2.0,0.627,3
2568,2.0,0.634,1
2569,2.0,0.637,1
2570,2.0,0.643,1
2571,2.0,0.647,1
2572,2.0,0.655,1
2573,2.0,0.664,1
2574,2.0,0.683,1
2575,2.0,0.69,1
2576,2.0,0.703,1
2577,2.0,0.706,1
2578,2.0,0.712,1
2579,2.0,0.714,1
2580,2.0,0.736,2
2581,2.0,0.738,1
2582,2.0,0.74,1
2583,2.0,0.741,1
2584,2.0,0.747,1
2585,2.0,0.754,1
2586,2.0,0.757,1
2587,2.0,0.761,1
2588,2.0,0.765,1
2589,2.0,0.795,2
2590,2.0,0.799,1
2591,2.0,0.805,1
2592,2.0,0.806,1
2593,2.0,0.815,1
2594,2.0,0.821,1
2595,2.0,0.825,1
2596,2.0,0.834,1
2597,2.0,0.838,1
2598,2.0,0.848,1
2599,2.0,0.853,1
2600,2.0,0.861,1
2601,2.0,0.89,1
2602,2.0,0.908,1
2603,2.0,0.919,1
2604,2.0,0.922,1
2605,2.0,0.923,1
2606,2.0,0.936,1
2607,2.0,0.945,1
2608,2.0,0.947,1
2609,2.0,0.953,1
2610,2.0,0.955,1
2611,2.0,0.958,1
2612,2.0,0.961,1
2613,2.0,0.983,2
2614,2.0,0.998,1
2615,2.0,1.002,1
2616,2.0,1.011,1
2617,2.0,1.014,1
2618,2.0,1.016,1
2619,2.0,1.017,1
2620,2.0,1.034,1
2621,2.0,1.035,1
2622,2.0,1.04,1
2623,2.0,1.054,1
2624,2.0,1.056,1
2625,2.0,1.065,2
2626,2.0,1.066,1
2627,2.0,1.083,1
2628,2.0,1.1,1
2629,2.0,1.107,1
2630,2.0,1.111,1
2631,2.0,1.13,1
2632,2.0,1.155,1
2633,2.0,1.161,2
2634,2.0,1.169,1
2635,2.0,1.175,1
2636,2.0,1.177,1
2637,2.0,1.187,1
2638,2.0,1.234,1
2639,2.0,1.242,1
2640,2.0,1.255,1
2641,2.0,1.264,1
2642,2.0,1.334,1
2643,2.0,1.339,1
2644,2.0,1.346,1
2645,2.0,1.347,1
2646,2.0,1.349,1
2647,2.0,1.366,1
2648,2.0,1.382,1
2649,2.0,1.384,1
2650,2.0,1.386,1
2651,2.0,1.403,1
2652,2.0,1.409,1
2653,2.0,1.413,2
2654,2.0,1.449,1
2655,2.0,1.453,2
2656,2.0,1.47,1
2657,2.0,1.485,1
2658,2.0,1.562,1
2659,2.0,1.576,1
2660,2.0,1.64,1
2661,2.0,1.641,1
2662,2.0,1.651,1
2663,2.0,1.669,1
2664,2.0,1.737,1
2665,2.0,1.761,1
2666,2.0,1.856,1
2667,2.0,1.858,1
2668,2.0,1.893,1
2669,2.0,1.942,1
2670,2.0,1.954,1
2671,2.0,1.998,1
2672,2.0,2.008,1
2673,2.0,2.151,1
2674,2.0,2.176,1
2675,2.0,2.227,1
2676,2.0,2.305,1
2677,2.0,2.386,1
2678,2.0,2.463,1
2679,2.0,2.498,1
2680,2.0,2.923,1
2681,2.0,3.096,1
2682,2.0,3.296,1
2683,2.0,4.62,1
2684,2.0,5.585,1
2685,2.0,5.742,1
2686,2.0,6.265,1
2687,2.0,10.191,1
