,H25_sex,delta_average,H25_age
0,1.0,-0.04486,1
1,1.0,-0.03468,1
2,1.0,-0.026,1
3,1.0,-0.02527,1
4,1.0,-0.0249,1
5,1.0,-0.02486,1
6,1.0,-0.02344,1
7,1.0,-0.02342,1
8,1.0,-0.0234,1
9,1.0,-0.0232,1
10,1.0,-0.02256,1
11,1.0,-0.02249,1
12,1.0,-0.02188,1
13,1.0,-0.02155,1
14,1.0,-0.02121,1
15,1.0,-0.02068,1
16,1.0,-0.02063,2
17,1.0,-0.02059,1
18,1.0,-0.02041,1
19,1.0,-0.02017,1
20,1.0,-0.01996,1
21,1.0,-0.01986,1
22,1.0,-0.01945,1
23,1.0,-0.0189,1
24,1.0,-0.01883,1
25,1.0,-0.01847,1
26,1.0,-0.01842,1
27,1.0,-0.01831,1
28,1.0,-0.01818,1
29,1.0,-0.01815,1
30,1.0,-0.01813,1
31,1.0,-0.01798,1
32,1.0,-0.01792,1
33,1.0,-0.01784,1
34,1.0,-0.01777,1
35,1.0,-0.01773,1
36,1.0,-0.01767,1
37,1.0,-0.01751,1
38,1.0,-0.01736,1
39,1.0,-0.01718,1
40,1.0,-0.01717,1
41,1.0,-0.01712,1
42,1.0,-0.01707,1
43,1.0,-0.01702,1
44,1.0,-0.01673,2
45,1.0,-0.01658,1
46,1.0,-0.01638,1
47,1.0,-0.01631,1
48,1.0,-0.01625,1
49,1.0,-0.01621,1
50,1.0,-0.01617,1
51,1.0,-0.01612,1
52,1.0,-0.01605,1
53,1.0,-0.01585,1
54,1.0,-0.01572,1
55,1.0,-0.01571,1
56,1.0,-0.01556,1
57,1.0,-0.01554,1
58,1.0,-0.0155,1
59,1.0,-0.01522,1
60,1.0,-0.01505,1
61,1.0,-0.01504,1
62,1.0,-0.01493,1
63,1.0,-0.01478,1
64,1.0,-0.01467,1
65,1.0,-0.01464,1
66,1.0,-0.01447,1
67,1.0,-0.01443,1
68,1.0,-0.01432,1
69,1.0,-0.01426,1
70,1.0,-0.01425,1
71,1.0,-0.01413,1
72,1.0,-0.01409,1
73,1.0,-0.01398,1
74,1.0,-0.01389,1
75,1.0,-0.01388,2
76,1.0,-0.01387,2
77,1.0,-0.01379,1
78,1.0,-0.01376,1
79,1.0,-0.01373,1
80,1.0,-0.0137,1
81,1.0,-0.01362,1
82,1.0,-0.01357,1
83,1.0,-0.01355,1
84,1.0,-0.01352,1
85,1.0,-0.01351,1
86,1.0,-0.01348,1
87,1.0,-0.01345,1
88,1.0,-0.0134,1
89,1.0,-0.01339,1
90,1.0,-0.01336,1
91,1.0,-0.01333,2
92,1.0,-0.01332,1
93,1.0,-0.01331,1
94,1.0,-0.01328,1
95,1.0,-0.01324,1
96,1.0,-0.01323,1
97,1.0,-0.01312,1
98,1.0,-0.01305,1
99,1.0,-0.01297,1
100,1.0,-0.01292,1
101,1.0,-0.01288,1
102,1.0,-0.01286,1
103,1.0,-0.01283,1
104,1.0,-0.01281,1
105,1.0,-0.01275,1
106,1.0,-0.01273,1
107,1.0,-0.01271,1
108,1.0,-0.01267,1
109,1.0,-0.01265,1
110,1.0,-0.01258,1
111,1.0,-0.01254,1
112,1.0,-0.01253,1
113,1.0,-0.01252,1
114,1.0,-0.01242,1
115,1.0,-0.01235,2
116,1.0,-0.01233,2
117,1.0,-0.01232,1
118,1.0,-0.0123,1
119,1.0,-0.01227,1
120,1.0,-0.01226,1
121,1.0,-0.01224,1
122,1.0,-0.01222,1
123,1.0,-0.01221,2
124,1.0,-0.0122,1
125,1.0,-0.01218,1
126,1.0,-0.01217,1
127,1.0,-0.01212,1
128,1.0,-0.01211,1
129,1.0,-0.01209,1
130,1.0,-0.01207,1
131,1.0,-0.01206,1
132,1.0,-0.01204,1
133,1.0,-0.01202,1
134,1.0,-0.012,1
135,1.0,-0.01199,1
136,1.0,-0.01196,1
137,1.0,-0.01192,1
138,1.0,-0.01172,1
139,1.0,-0.01168,1
140,1.0,-0.01163,1
141,1.0,-0.01159,1
142,1.0,-0.01153,1
143,1.0,-0.01152,2
144,1.0,-0.0115,2
145,1.0,-0.01146,1
146,1.0,-0.01145,1
147,1.0,-0.01144,1
148,1.0,-0.0114,1
149,1.0,-0.01137,1
150,1.0,-0.01136,1
151,1.0,-0.01127,1
152,1.0,-0.01126,1
153,1.0,-0.01122,2
154,1.0,-0.01121,1
155,1.0,-0.0112,1
156,1.0,-0.01119,1
157,1.0,-0.01106,1
158,1.0,-0.01104,4
159,1.0,-0.01101,1
160,1.0,-0.01099,2
161,1.0,-0.01092,2
162,1.0,-0.0109,1
163,1.0,-0.01081,1
164,1.0,-0.01075,2
165,1.0,-0.01071,1
166,1.0,-0.0107,1
167,1.0,-0.01063,1
168,1.0,-0.01058,1
169,1.0,-0.01056,2
170,1.0,-0.01054,1
171,1.0,-0.01052,1
172,1.0,-0.01048,1
173,1.0,-0.01046,1
174,1.0,-0.01044,1
175,1.0,-0.0104,2
176,1.0,-0.01038,1
177,1.0,-0.01037,1
178,1.0,-0.01033,2
179,1.0,-0.01031,1
180,1.0,-0.01029,1
181,1.0,-0.01028,1
182,1.0,-0.01027,1
183,1.0,-0.01025,2
184,1.0,-0.01024,2
185,1.0,-0.01021,1
186,1.0,-0.01017,1
187,1.0,-0.01015,1
188,1.0,-0.01009,4
189,1.0,-0.01007,1
190,1.0,-0.01006,2
191,1.0,-0.01004,1
192,1.0,-0.01002,1
193,1.0,-0.01001,1
194,1.0,-0.01,2
195,1.0,-0.00998,1
196,1.0,-0.00996,1
197,1.0,-0.00994,1
198,1.0,-0.0099,1
199,1.0,-0.00989,1
200,1.0,-0.00987,1
201,1.0,-0.00984,1
202,1.0,-0.00983,1
203,1.0,-0.00979,1
204,1.0,-0.00978,1
205,1.0,-0.00977,1
206,1.0,-0.00973,1
207,1.0,-0.00972,1
208,1.0,-0.00969,1
209,1.0,-0.00967,1
210,1.0,-0.00966,1
211,1.0,-0.00964,1
212,1.0,-0.00962,2
213,1.0,-0.00961,1
214,1.0,-0.00959,1
215,1.0,-0.00955,1
216,1.0,-0.00954,1
217,1.0,-0.00948,1
218,1.0,-0.00946,1
219,1.0,-0.00943,1
220,1.0,-0.00942,1
221,1.0,-0.00941,2
222,1.0,-0.00937,1
223,1.0,-0.00935,3
224,1.0,-0.00933,1
225,1.0,-0.00929,1
226,1.0,-0.00926,2
227,1.0,-0.00925,1
228,1.0,-0.00919,1
229,1.0,-0.00917,1
230,1.0,-0.00914,1
231,1.0,-0.00912,1
232,1.0,-0.00909,1
233,1.0,-0.00908,1
234,1.0,-0.00904,1
235,1.0,-0.00903,1
236,1.0,-0.009,1
237,1.0,-0.00897,1
238,1.0,-0.00894,1
239,1.0,-0.00888,1
240,1.0,-0.00884,1
241,1.0,-0.00881,1
242,1.0,-0.00878,1
243,1.0,-0.00877,1
244,1.0,-0.00876,1
245,1.0,-0.00875,1
246,1.0,-0.00874,1
247,1.0,-0.00872,2
248,1.0,-0.0087,1
249,1.0,-0.00869,2
250,1.0,-0.00868,1
251,1.0,-0.00867,2
252,1.0,-0.00862,1
253,1.0,-0.00859,1
254,1.0,-0.00857,1
255,1.0,-0.00856,2
256,1.0,-0.00855,3
257,1.0,-0.00852,1
258,1.0,-0.00851,1
259,1.0,-0.0085,2
260,1.0,-0.00849,3
261,1.0,-0.00848,2
262,1.0,-0.00846,1
263,1.0,-0.00844,2
264,1.0,-0.00842,1
265,1.0,-0.00841,2
266,1.0,-0.00839,2
267,1.0,-0.00838,1
268,1.0,-0.00837,1
269,1.0,-0.00835,2
270,1.0,-0.00834,1
271,1.0,-0.00833,1
272,1.0,-0.00832,1
273,1.0,-0.00831,1
274,1.0,-0.00829,1
275,1.0,-0.00828,1
276,1.0,-0.00823,1
277,1.0,-0.00822,1
278,1.0,-0.00821,1
279,1.0,-0.0082,1
280,1.0,-0.00819,1
281,1.0,-0.00816,1
282,1.0,-0.00815,2
283,1.0,-0.00813,1
284,1.0,-0.00812,1
285,1.0,-0.0081,2
286,1.0,-0.00808,2
287,1.0,-0.00805,2
288,1.0,-0.00804,1
289,1.0,-0.00803,1
290,1.0,-0.00802,4
291,1.0,-0.008,1
292,1.0,-0.00799,2
293,1.0,-0.00797,1
294,1.0,-0.00796,1
295,1.0,-0.00795,1
296,1.0,-0.00794,1
297,1.0,-0.0079,1
298,1.0,-0.00788,2
299,1.0,-0.00787,4
300,1.0,-0.00785,1
301,1.0,-0.00784,1
302,1.0,-0.00781,1
303,1.0,-0.00776,2
304,1.0,-0.00775,1
305,1.0,-0.00773,2
306,1.0,-0.0077,1
307,1.0,-0.00768,2
308,1.0,-0.00767,2
309,1.0,-0.00764,3
310,1.0,-0.00762,1
311,1.0,-0.00761,2
312,1.0,-0.0076,4
313,1.0,-0.00759,1
314,1.0,-0.00756,2
315,1.0,-0.00755,1
316,1.0,-0.00754,1
317,1.0,-0.00753,1
318,1.0,-0.00752,1
319,1.0,-0.00751,2
320,1.0,-0.00746,1
321,1.0,-0.00745,1
322,1.0,-0.00744,3
323,1.0,-0.00743,2
324,1.0,-0.00741,2
325,1.0,-0.00739,2
326,1.0,-0.00736,1
327,1.0,-0.00735,1
328,1.0,-0.00733,1
329,1.0,-0.00731,2
330,1.0,-0.0073,1
331,1.0,-0.00729,1
332,1.0,-0.00727,1
333,1.0,-0.00726,1
334,1.0,-0.00725,3
335,1.0,-0.00724,2
336,1.0,-0.00722,1
337,1.0,-0.00721,2
338,1.0,-0.0072,1
339,1.0,-0.00717,2
340,1.0,-0.00716,1
341,1.0,-0.00715,2
342,1.0,-0.00714,1
343,1.0,-0.00713,3
344,1.0,-0.00712,2
345,1.0,-0.00711,1
346,1.0,-0.0071,1
347,1.0,-0.00707,3
348,1.0,-0.00702,2
349,1.0,-0.00701,2
350,1.0,-0.007,1
351,1.0,-0.00699,2
352,1.0,-0.00698,1
353,1.0,-0.00697,3
354,1.0,-0.00695,1
355,1.0,-0.00694,2
356,1.0,-0.00693,2
357,1.0,-0.00692,2
358,1.0,-0.00689,1
359,1.0,-0.00688,1
360,1.0,-0.00687,1
361,1.0,-0.00686,1
362,1.0,-0.00685,1
363,1.0,-0.00684,2
364,1.0,-0.00683,2
365,1.0,-0.00682,2
366,1.0,-0.00681,2
367,1.0,-0.00679,1
368,1.0,-0.00678,1
369,1.0,-0.00677,1
370,1.0,-0.00676,3
371,1.0,-0.00675,1
372,1.0,-0.00674,1
373,1.0,-0.00671,2
374,1.0,-0.0067,3
375,1.0,-0.00668,1
376,1.0,-0.00667,1
377,1.0,-0.00665,2
378,1.0,-0.00662,3
379,1.0,-0.0066,1
380,1.0,-0.00659,2
381,1.0,-0.00658,4
382,1.0,-0.00657,1
383,1.0,-0.00656,1
384,1.0,-0.00655,3
385,1.0,-0.00653,2
386,1.0,-0.00652,1
387,1.0,-0.00651,1
388,1.0,-0.0065,1
389,1.0,-0.00649,3
390,1.0,-0.00648,2
391,1.0,-0.00647,4
392,1.0,-0.00646,4
393,1.0,-0.00645,2
394,1.0,-0.00643,1
395,1.0,-0.00638,2
396,1.0,-0.00636,4
397,1.0,-0.00635,2
398,1.0,-0.00634,3
399,1.0,-0.00633,4
400,1.0,-0.00632,2
401,1.0,-0.00631,1
402,1.0,-0.0063,2
403,1.0,-0.00629,3
404,1.0,-0.00628,1
405,1.0,-0.00627,3
406,1.0,-0.00626,1
407,1.0,-0.00625,1
408,1.0,-0.00624,2
409,1.0,-0.00622,1
410,1.0,-0.00621,2
411,1.0,-0.0062,1
412,1.0,-0.00619,2
413,1.0,-0.00618,1
414,1.0,-0.00617,3
415,1.0,-0.00616,1
416,1.0,-0.00614,1
417,1.0,-0.00613,2
418,1.0,-0.00612,2
419,1.0,-0.00611,3
420,1.0,-0.00608,3
421,1.0,-0.00607,1
422,1.0,-0.00606,1
423,1.0,-0.00605,1
424,1.0,-0.00604,2
425,1.0,-0.00602,2
426,1.0,-0.006,1
427,1.0,-0.00599,1
428,1.0,-0.00597,2
429,1.0,-0.00595,1
430,1.0,-0.00594,2
431,1.0,-0.00593,3
432,1.0,-0.00592,1
433,1.0,-0.00591,2
434,1.0,-0.0059,3
435,1.0,-0.00589,3
436,1.0,-0.00588,2
437,1.0,-0.00586,3
438,1.0,-0.00585,2
439,1.0,-0.00584,3
440,1.0,-0.00583,3
441,1.0,-0.00582,1
442,1.0,-0.00581,2
443,1.0,-0.0058,2
444,1.0,-0.00579,1
445,1.0,-0.00578,2
446,1.0,-0.00577,1
447,1.0,-0.00576,1
448,1.0,-0.00575,2
449,1.0,-0.00574,2
450,1.0,-0.00573,1
451,1.0,-0.00572,1
452,1.0,-0.00571,1
453,1.0,-0.0057,2
454,1.0,-0.00569,1
455,1.0,-0.00568,2
456,1.0,-0.00567,3
457,1.0,-0.00566,2
458,1.0,-0.00565,1
459,1.0,-0.00564,2
460,1.0,-0.00563,2
461,1.0,-0.00561,2
462,1.0,-0.0056,4
463,1.0,-0.00559,6
464,1.0,-0.00558,4
465,1.0,-0.00557,1
466,1.0,-0.00555,1
467,1.0,-0.00554,3
468,1.0,-0.00553,4
469,1.0,-0.00552,1
470,1.0,-0.00551,1
471,1.0,-0.00549,4
472,1.0,-0.00548,1
473,1.0,-0.00547,1
474,1.0,-0.00546,1
475,1.0,-0.00545,2
476,1.0,-0.00543,1
477,1.0,-0.00542,2
478,1.0,-0.00541,2
479,1.0,-0.0054,1
480,1.0,-0.00538,1
481,1.0,-0.00536,3
482,1.0,-0.00535,4
483,1.0,-0.00533,2
484,1.0,-0.00532,3
485,1.0,-0.00531,2
486,1.0,-0.0053,3
487,1.0,-0.00527,3
488,1.0,-0.00526,3
489,1.0,-0.00525,1
490,1.0,-0.00524,2
491,1.0,-0.00523,1
492,1.0,-0.00522,1
493,1.0,-0.00521,1
494,1.0,-0.0052,3
495,1.0,-0.00519,3
496,1.0,-0.00518,1
497,1.0,-0.00517,2
498,1.0,-0.00516,6
499,1.0,-0.00515,4
500,1.0,-0.00514,2
501,1.0,-0.00511,2
502,1.0,-0.0051,1
503,1.0,-0.00509,3
504,1.0,-0.00508,1
505,1.0,-0.00506,1
506,1.0,-0.00505,1
507,1.0,-0.00504,5
508,1.0,-0.00503,5
509,1.0,-0.00502,1
510,1.0,-0.00501,3
511,1.0,-0.005,5
512,1.0,-0.00499,5
513,1.0,-0.00498,3
514,1.0,-0.00497,1
515,1.0,-0.00496,5
516,1.0,-0.00495,5
517,1.0,-0.00494,2
518,1.0,-0.00493,1
519,1.0,-0.00491,2
520,1.0,-0.0049,2
521,1.0,-0.00489,3
522,1.0,-0.00488,3
523,1.0,-0.00487,2
524,1.0,-0.00486,6
525,1.0,-0.00485,2
526,1.0,-0.00484,2
527,1.0,-0.00483,2
528,1.0,-0.00482,2
529,1.0,-0.00481,1
530,1.0,-0.00479,3
531,1.0,-0.00478,3
532,1.0,-0.00477,3
533,1.0,-0.00476,1
534,1.0,-0.00475,3
535,1.0,-0.00474,2
536,1.0,-0.00473,2
537,1.0,-0.00472,2
538,1.0,-0.00471,2
539,1.0,-0.0047,4
540,1.0,-0.00469,3
541,1.0,-0.00468,4
542,1.0,-0.00467,2
543,1.0,-0.00466,1
544,1.0,-0.00465,2
545,1.0,-0.00464,2
546,1.0,-0.00463,4
547,1.0,-0.00462,3
548,1.0,-0.00461,2
549,1.0,-0.0046,3
550,1.0,-0.00459,2
551,1.0,-0.00458,1
552,1.0,-0.00457,3
553,1.0,-0.00455,3
554,1.0,-0.00454,4
555,1.0,-0.00453,2
556,1.0,-0.00452,2
557,1.0,-0.00451,5
558,1.0,-0.0045,2
559,1.0,-0.00449,2
560,1.0,-0.00448,6
561,1.0,-0.00447,2
562,1.0,-0.00446,5
563,1.0,-0.00445,7
564,1.0,-0.00444,5
565,1.0,-0.00443,4
566,1.0,-0.00442,5
567,1.0,-0.00441,2
568,1.0,-0.0044,3
569,1.0,-0.00439,3
570,1.0,-0.00438,5
571,1.0,-0.00437,2
572,1.0,-0.00436,2
573,1.0,-0.00435,2
574,1.0,-0.00434,1
575,1.0,-0.00433,2
576,1.0,-0.00432,2
577,1.0,-0.00431,4
578,1.0,-0.0043,2
579,1.0,-0.00429,4
580,1.0,-0.00428,2
581,1.0,-0.00427,6
582,1.0,-0.00426,4
583,1.0,-0.00425,2
584,1.0,-0.00424,3
585,1.0,-0.00423,3
586,1.0,-0.00422,1
587,1.0,-0.00421,2
588,1.0,-0.0042,10
589,1.0,-0.00419,2
590,1.0,-0.00418,2
591,1.0,-0.00417,10
592,1.0,-0.00416,1
593,1.0,-0.00415,2
594,1.0,-0.00414,4
595,1.0,-0.00413,7
596,1.0,-0.00412,1
597,1.0,-0.00411,2
598,1.0,-0.0041,3
599,1.0,-0.00409,2
600,1.0,-0.00408,3
601,1.0,-0.00407,2
602,1.0,-0.00405,1
603,1.0,-0.00404,2
604,1.0,-0.00403,2
605,1.0,-0.00402,1
606,1.0,-0.00401,5
607,1.0,-0.00399,1
608,1.0,-0.00398,6
609,1.0,-0.00397,3
610,1.0,-0.00396,4
611,1.0,-0.00395,3
612,1.0,-0.00394,1
613,1.0,-0.00393,1
614,1.0,-0.00392,3
615,1.0,-0.00391,5
616,1.0,-0.0039,3
617,1.0,-0.00389,8
618,1.0,-0.00388,4
619,1.0,-0.00387,5
620,1.0,-0.00386,8
621,1.0,-0.00385,5
622,1.0,-0.00384,2
623,1.0,-0.00383,1
624,1.0,-0.00382,4
625,1.0,-0.00381,9
626,1.0,-0.0038,4
627,1.0,-0.00379,3
628,1.0,-0.00378,2
629,1.0,-0.00377,4
630,1.0,-0.00376,4
631,1.0,-0.00375,4
632,1.0,-0.00374,2
633,1.0,-0.00373,3
634,1.0,-0.00372,5
635,1.0,-0.0037,4
636,1.0,-0.00369,3
637,1.0,-0.00368,4
638,1.0,-0.00367,1
639,1.0,-0.00366,1
640,1.0,-0.00365,3
641,1.0,-0.00364,3
642,1.0,-0.00363,6
643,1.0,-0.00362,7
644,1.0,-0.00361,5
645,1.0,-0.0036,3
646,1.0,-0.00359,1
647,1.0,-0.00358,3
648,1.0,-0.00357,4
649,1.0,-0.00356,3
650,1.0,-0.00355,4
651,1.0,-0.00354,2
652,1.0,-0.00353,4
653,1.0,-0.00352,8
654,1.0,-0.00351,9
655,1.0,-0.0035,6
656,1.0,-0.00349,3
657,1.0,-0.00348,1
658,1.0,-0.00347,3
659,1.0,-0.00346,6
660,1.0,-0.00345,6
661,1.0,-0.00344,6
662,1.0,-0.00343,7
663,1.0,-0.00342,7
664,1.0,-0.00341,4
665,1.0,-0.0034,3
666,1.0,-0.00339,2
667,1.0,-0.00338,5
668,1.0,-0.00337,5
669,1.0,-0.00336,5
670,1.0,-0.00335,8
671,1.0,-0.00334,3
672,1.0,-0.00333,8
673,1.0,-0.00332,3
674,1.0,-0.00331,9
675,1.0,-0.0033,12
676,1.0,-0.00329,3
677,1.0,-0.00328,5
678,1.0,-0.00327,3
679,1.0,-0.00326,6
680,1.0,-0.00325,3
681,1.0,-0.00324,4
682,1.0,-0.00323,8
683,1.0,-0.00322,6
684,1.0,-0.00321,9
685,1.0,-0.0032,3
686,1.0,-0.00319,6
687,1.0,-0.00318,4
688,1.0,-0.00317,6
689,1.0,-0.00316,7
690,1.0,-0.00315,7
691,1.0,-0.00314,7
692,1.0,-0.00313,4
693,1.0,-0.00312,8
694,1.0,-0.00311,9
695,1.0,-0.0031,6
696,1.0,-0.00309,4
697,1.0,-0.00308,4
698,1.0,-0.00307,5
699,1.0,-0.00306,8
700,1.0,-0.00305,10
701,1.0,-0.00304,5
702,1.0,-0.00303,5
703,1.0,-0.00302,4
704,1.0,-0.00301,8
705,1.0,-0.003,6
706,1.0,-0.00299,4
707,1.0,-0.00298,5
708,1.0,-0.00297,5
709,1.0,-0.00296,3
710,1.0,-0.00295,7
711,1.0,-0.00294,8
712,1.0,-0.00293,8
713,1.0,-0.00292,3
714,1.0,-0.00291,5
715,1.0,-0.0029,11
716,1.0,-0.00289,5
717,1.0,-0.00288,10
718,1.0,-0.00287,10
719,1.0,-0.00286,5
720,1.0,-0.00285,7
721,1.0,-0.00284,8
722,1.0,-0.00283,3
723,1.0,-0.00282,10
724,1.0,-0.00281,10
725,1.0,-0.0028,3
726,1.0,-0.00279,3
727,1.0,-0.00278,10
728,1.0,-0.00277,9
729,1.0,-0.00276,6
730,1.0,-0.00275,7
731,1.0,-0.00274,7
732,1.0,-0.00273,8
733,1.0,-0.00272,8
734,1.0,-0.00271,7
735,1.0,-0.0027,6
736,1.0,-0.00269,2
737,1.0,-0.00268,3
738,1.0,-0.00267,8
739,1.0,-0.00266,9
740,1.0,-0.00265,9
741,1.0,-0.00264,11
742,1.0,-0.00263,9
743,1.0,-0.00262,9
744,1.0,-0.00261,9
745,1.0,-0.0026,7
746,1.0,-0.00259,9
747,1.0,-0.00258,8
748,1.0,-0.00257,9
749,1.0,-0.00256,9
750,1.0,-0.00255,9
751,1.0,-0.00254,5
752,1.0,-0.00253,10
753,1.0,-0.00252,8
754,1.0,-0.00251,6
755,1.0,-0.0025,9
756,1.0,-0.00249,8
757,1.0,-0.00248,6
758,1.0,-0.00247,9
759,1.0,-0.00246,6
760,1.0,-0.00245,9
761,1.0,-0.00244,5
762,1.0,-0.00243,14
763,1.0,-0.00242,6
764,1.0,-0.00241,10
765,1.0,-0.0024,9
766,1.0,-0.00239,11
767,1.0,-0.00238,9
768,1.0,-0.00237,9
769,1.0,-0.00236,7
770,1.0,-0.00235,11
771,1.0,-0.00234,14
772,1.0,-0.00233,9
773,1.0,-0.00232,7
774,1.0,-0.00231,11
775,1.0,-0.0023,8
776,1.0,-0.00229,9
777,1.0,-0.00228,13
778,1.0,-0.00227,17
779,1.0,-0.00226,10
780,1.0,-0.00225,9
781,1.0,-0.00224,10
782,1.0,-0.00223,17
783,1.0,-0.00222,7
784,1.0,-0.00221,9
785,1.0,-0.0022,9
786,1.0,-0.00219,13
787,1.0,-0.00218,11
788,1.0,-0.00217,9
789,1.0,-0.00216,12
790,1.0,-0.00215,16
791,1.0,-0.00214,6
792,1.0,-0.00213,10
793,1.0,-0.00212,7
794,1.0,-0.00211,9
795,1.0,-0.0021,11
796,1.0,-0.00209,12
797,1.0,-0.00208,12
798,1.0,-0.00207,14
799,1.0,-0.00206,13
800,1.0,-0.00205,13
801,1.0,-0.00204,9
802,1.0,-0.00203,15
803,1.0,-0.00202,16
804,1.0,-0.00201,14
805,1.0,-0.002,13
806,1.0,-0.00199,10
807,1.0,-0.00198,8
808,1.0,-0.00197,21
809,1.0,-0.00196,11
810,1.0,-0.00195,12
811,1.0,-0.00194,14
812,1.0,-0.00193,18
813,1.0,-0.00192,15
814,1.0,-0.00191,19
815,1.0,-0.0019,19
816,1.0,-0.00189,12
817,1.0,-0.00188,12
818,1.0,-0.00187,13
819,1.0,-0.00186,15
820,1.0,-0.00185,13
821,1.0,-0.00184,19
822,1.0,-0.00183,16
823,1.0,-0.00182,13
824,1.0,-0.00181,22
825,1.0,-0.0018,15
826,1.0,-0.00179,12
827,1.0,-0.00178,9
828,1.0,-0.00177,15
829,1.0,-0.00176,20
830,1.0,-0.00175,15
831,1.0,-0.00174,18
832,1.0,-0.00173,15
833,1.0,-0.00172,20
834,1.0,-0.00171,21
835,1.0,-0.0017,18
836,1.0,-0.00169,12
837,1.0,-0.00168,10
838,1.0,-0.00167,12
839,1.0,-0.00166,13
840,1.0,-0.00165,23
841,1.0,-0.00164,18
842,1.0,-0.00163,21
843,1.0,-0.00162,29
844,1.0,-0.00161,18
845,1.0,-0.0016,23
846,1.0,-0.00159,14
847,1.0,-0.00158,17
848,1.0,-0.00157,14
849,1.0,-0.00156,12
850,1.0,-0.00155,17
851,1.0,-0.00154,30
852,1.0,-0.00153,19
853,1.0,-0.00152,25
854,1.0,-0.00151,15
855,1.0,-0.0015,21
856,1.0,-0.00149,20
857,1.0,-0.00148,21
858,1.0,-0.00147,25
859,1.0,-0.00146,29
860,1.0,-0.00145,23
861,1.0,-0.00144,24
862,1.0,-0.00143,22
863,1.0,-0.00142,25
864,1.0,-0.00141,20
865,1.0,-0.0014,25
866,1.0,-0.00139,16
867,1.0,-0.00138,23
868,1.0,-0.00137,24
869,1.0,-0.00136,29
870,1.0,-0.00135,24
871,1.0,-0.00134,37
872,1.0,-0.00133,25
873,1.0,-0.00132,26
874,1.0,-0.00131,26
875,1.0,-0.0013,35
876,1.0,-0.00129,28
877,1.0,-0.00128,34
878,1.0,-0.00127,28
879,1.0,-0.00126,25
880,1.0,-0.00125,32
881,1.0,-0.00124,41
882,1.0,-0.00123,28
883,1.0,-0.00122,32
884,1.0,-0.00121,31
885,1.0,-0.0012,28
886,1.0,-0.00119,24
887,1.0,-0.00118,24
888,1.0,-0.00117,33
889,1.0,-0.00116,23
890,1.0,-0.00115,31
891,1.0,-0.00114,40
892,1.0,-0.00113,24
893,1.0,-0.00112,39
894,1.0,-0.00111,37
895,1.0,-0.0011,34
896,1.0,-0.00109,39
897,1.0,-0.00108,28
898,1.0,-0.00107,30
899,1.0,-0.00106,25
900,1.0,-0.00105,34
901,1.0,-0.00104,34
902,1.0,-0.00103,41
903,1.0,-0.00102,40
904,1.0,-0.00101,58
905,1.0,-0.001,39
906,1.0,-0.00099,36
907,1.0,-0.00098,39
908,1.0,-0.00097,42
909,1.0,-0.00096,36
910,1.0,-0.00095,48
911,1.0,-0.00094,52
912,1.0,-0.00093,32
913,1.0,-0.00092,48
914,1.0,-0.00091,53
915,1.0,-0.0009,47
916,1.0,-0.00089,55
917,1.0,-0.00088,52
918,1.0,-0.00087,58
919,1.0,-0.00086,65
920,1.0,-0.00085,65
921,1.0,-0.00084,42
922,1.0,-0.00083,50
923,1.0,-0.00082,45
924,1.0,-0.00081,40
925,1.0,-0.0008,53
926,1.0,-0.00079,56
927,1.0,-0.00078,43
928,1.0,-0.00077,74
929,1.0,-0.00076,68
930,1.0,-0.00075,59
931,1.0,-0.00074,67
932,1.0,-0.00073,75
933,1.0,-0.00072,63
934,1.0,-0.00071,72
935,1.0,-0.0007,76
936,1.0,-0.00069,64
937,1.0,-0.00068,72
938,1.0,-0.00067,87
939,1.0,-0.00066,82
940,1.0,-0.00065,74
941,1.0,-0.00064,85
942,1.0,-0.00063,70
943,1.0,-0.00062,61
944,1.0,-0.00061,84
945,1.0,-0.0006,73
946,1.0,-0.00059,99
947,1.0,-0.00058,98
948,1.0,-0.00057,93
949,1.0,-0.00056,97
950,1.0,-0.00055,100
951,1.0,-0.00054,100
952,1.0,-0.00053,116
953,1.0,-0.00052,105
954,1.0,-0.00051,128
955,1.0,-0.0005,132
956,1.0,-0.00049,128
957,1.0,-0.00048,125
958,1.0,-0.00047,142
959,1.0,-0.00046,122
960,1.0,-0.00045,146
961,1.0,-0.00044,129
962,1.0,-0.00043,145
963,1.0,-0.00042,148
964,1.0,-0.00041,137
965,1.0,-0.0004,132
966,1.0,-0.00039,154
967,1.0,-0.00038,187
968,1.0,-0.00037,145
969,1.0,-0.00036,168
970,1.0,-0.00035,200
971,1.0,-0.00034,197
972,1.0,-0.00033,196
973,1.0,-0.00032,222
974,1.0,-0.00031,193
975,1.0,-0.0003,205
976,1.0,-0.00029,261
977,1.0,-0.00028,245
978,1.0,-0.00027,246
979,1.0,-0.00026,231
980,1.0,-0.00025,252
981,1.0,-0.00024,288
982,1.0,-0.00023,278
983,1.0,-0.00022,297
984,1.0,-0.00021,313
985,1.0,-0.0002,326
986,1.0,-0.00019,325
987,1.0,-0.00018,325
988,1.0,-0.00017,360
989,1.0,-0.00016,424
990,1.0,-0.00015,417
991,1.0,-0.00014,446
992,1.0,-0.00013,470
993,1.0,-0.00012,551
994,1.0,-0.00011,569
995,1.0,-0.0001,617
996,1.0,-9e-05,739
997,1.0,-8e-05,845
998,1.0,-7e-05,858
