,H25_sex,delta_average,H25_age
1002,1.0,0.00079,45
1003,1.0,0.0008,46
1004,1.0,0.00081,55
1005,1.0,0.00082,53
1006,1.0,0.00083,47
1007,1.0,0.00084,55
1008,1.0,0.00085,38
1009,1.0,0.00086,44
1010,1.0,0.00087,48
1011,1.0,0.00088,42
1012,1.0,0.00089,48
1013,1.0,0.0009,48
1014,1.0,0.00091,34
1015,1.0,0.00092,41
1016,1.0,0.00093,48
1017,1.0,0.00094,51
1018,1.0,0.00095,48
1019,1.0,0.00096,39
1020,1.0,0.00097,39
1021,1.0,0.00098,45
1022,1.0,0.00099,44
1023,1.0,0.001,42
1024,1.0,0.00101,36
1025,1.0,0.00102,28
1026,1.0,0.00103,27
1027,1.0,0.00104,38
1028,1.0,0.00105,42
1029,1.0,0.00106,37
1030,1.0,0.00107,32
1031,1.0,0.00108,36
1032,1.0,0.00109,33
1033,1.0,0.0011,28
1034,1.0,0.00111,28
1035,1.0,0.00112,34
1036,1.0,0.00113,44
1037,1.0,0.00114,25
1038,1.0,0.00115,32
1039,1.0,0.00116,27
1040,1.0,0.00117,28
1041,1.0,0.00118,35
1042,1.0,0.00119,24
1043,1.0,0.0012,21
1044,1.0,0.00121,25
1045,1.0,0.00122,18
1046,1.0,0.00123,26
1047,1.0,0.00124,25
1048,1.0,0.00125,20
1049,1.0,0.00126,32
1050,1.0,0.00127,30
1051,1.0,0.00128,29
1052,1.0,0.00129,23
1053,1.0,0.0013,26
1054,1.0,0.00131,24
1055,1.0,0.00132,16
1056,1.0,0.00133,14
1057,1.0,0.00134,28
1058,1.0,0.00135,31
1059,1.0,0.00136,28
1060,1.0,0.00137,22
1061,1.0,0.00138,11
1062,1.0,0.00139,13
1063,1.0,0.0014,27
1064,1.0,0.00141,19
1065,1.0,0.00142,17
1066,1.0,0.00143,19
1067,1.0,0.00144,18
1068,1.0,0.00145,20
1069,1.0,0.00146,18
1070,1.0,0.00147,17
1071,1.0,0.00148,17
1072,1.0,0.00149,18
1073,1.0,0.0015,18
1074,1.0,0.00151,20
1075,1.0,0.00152,19
1076,1.0,0.00153,22
1077,1.0,0.00154,22
1078,1.0,0.00155,17
1079,1.0,0.00156,13
1080,1.0,0.00157,17
1081,1.0,0.00158,23
1082,1.0,0.00159,16
1083,1.0,0.0016,18
1084,1.0,0.00161,14
1085,1.0,0.00162,14
1086,1.0,0.00163,20
1087,1.0,0.00164,13
1088,1.0,0.00165,22
1089,1.0,0.00166,11
1090,1.0,0.00167,11
1091,1.0,0.00168,15
1092,1.0,0.00169,18
1093,1.0,0.0017,18
1094,1.0,0.00171,12
1095,1.0,0.00172,21
1096,1.0,0.00173,17
1097,1.0,0.00174,12
1098,1.0,0.00175,14
1099,1.0,0.00176,16
1100,1.0,0.00177,12
1101,1.0,0.00178,16
1102,1.0,0.00179,9
1103,1.0,0.0018,8
1104,1.0,0.00181,13
1105,1.0,0.00182,12
1106,1.0,0.00183,8
1107,1.0,0.00184,11
1108,1.0,0.00185,17
1109,1.0,0.00186,11
1110,1.0,0.00187,14
1111,1.0,0.00188,12
1112,1.0,0.00189,16
1113,1.0,0.0019,12
1114,1.0,0.00191,6
1115,1.0,0.00192,14
1116,1.0,0.00193,15
1117,1.0,0.00194,16
1118,1.0,0.00195,8
1119,1.0,0.00196,13
1120,1.0,0.00197,14
1121,1.0,0.00198,12
1122,1.0,0.00199,19
1123,1.0,0.002,7
1124,1.0,0.00201,11
1125,1.0,0.00202,8
1126,1.0,0.00203,14
1127,1.0,0.00204,10
1128,1.0,0.00205,11
1129,1.0,0.00206,15
1130,1.0,0.00207,13
1131,1.0,0.00208,16
1132,1.0,0.00209,11
1133,1.0,0.0021,16
1134,1.0,0.00211,12
1135,1.0,0.00212,12
1136,1.0,0.00213,13
1137,1.0,0.00214,12
1138,1.0,0.00215,12
1139,1.0,0.00216,14
1140,1.0,0.00217,15
1141,1.0,0.00218,12
1142,1.0,0.00219,9
1143,1.0,0.0022,7
1144,1.0,0.00221,10
1145,1.0,0.00222,7
1146,1.0,0.00223,8
1147,1.0,0.00224,9
1148,1.0,0.00225,12
1149,1.0,0.00226,9
1150,1.0,0.00227,9
1151,1.0,0.00228,12
1152,1.0,0.00229,12
1153,1.0,0.0023,11
1154,1.0,0.00231,5
1155,1.0,0.00232,13
1156,1.0,0.00233,10
1157,1.0,0.00234,12
1158,1.0,0.00235,9
1159,1.0,0.00236,7
1160,1.0,0.00237,13
1161,1.0,0.00238,8
1162,1.0,0.00239,9
1163,1.0,0.0024,5
1164,1.0,0.00241,7
1165,1.0,0.00242,12
1166,1.0,0.00243,8
1167,1.0,0.00244,9
1168,1.0,0.00245,7
1169,1.0,0.00246,3
1170,1.0,0.00247,4
1171,1.0,0.00248,6
1172,1.0,0.00249,8
1173,1.0,0.0025,8
1174,1.0,0.00251,5
1175,1.0,0.00252,8
1176,1.0,0.00253,4
1177,1.0,0.00254,3
1178,1.0,0.00255,6
1179,1.0,0.00256,5
1180,1.0,0.00257,2
1181,1.0,0.00258,8
1182,1.0,0.00259,6
1183,1.0,0.0026,7
1184,1.0,0.00261,8
1185,1.0,0.00262,4
1186,1.0,0.00263,10
1187,1.0,0.00264,7
1188,1.0,0.00265,6
1189,1.0,0.00266,9
1190,1.0,0.00267,5
1191,1.0,0.00268,7
1192,1.0,0.00269,6
1193,1.0,0.0027,3
1194,1.0,0.00271,8
1195,1.0,0.00272,9
1196,1.0,0.00273,7
1197,1.0,0.00274,6
1198,1.0,0.00275,7
1199,1.0,0.00276,12
1200,1.0,0.00277,5
1201,1.0,0.00278,5
1202,1.0,0.00279,10
1203,1.0,0.0028,9
1204,1.0,0.00281,7
1205,1.0,0.00282,3
1206,1.0,0.00283,5
1207,1.0,0.00284,6
1208,1.0,0.00285,5
1209,1.0,0.00286,6
1210,1.0,0.00287,8
1211,1.0,0.00288,6
1212,1.0,0.00289,3
1213,1.0,0.0029,6
1214,1.0,0.00291,4
1215,1.0,0.00292,10
1216,1.0,0.00293,5
1217,1.0,0.00294,4
1218,1.0,0.00295,6
1219,1.0,0.00296,3
1220,1.0,0.00297,10
1221,1.0,0.00298,6
1222,1.0,0.00299,10
1223,1.0,0.003,3
1224,1.0,0.00301,7
1225,1.0,0.00302,1
1226,1.0,0.00303,7
1227,1.0,0.00304,3
1228,1.0,0.00305,4
1229,1.0,0.00306,7
1230,1.0,0.00307,12
1231,1.0,0.00308,3
1232,1.0,0.00309,4
1233,1.0,0.0031,4
1234,1.0,0.00311,5
1235,1.0,0.00312,6
1236,1.0,0.00313,4
1237,1.0,0.00314,5
1238,1.0,0.00315,4
1239,1.0,0.00316,2
1240,1.0,0.00317,5
1241,1.0,0.00318,9
1242,1.0,0.00319,6
1243,1.0,0.0032,6
1244,1.0,0.00321,5
1245,1.0,0.00322,5
1246,1.0,0.00323,5
1247,1.0,0.00324,6
1248,1.0,0.00325,6
1249,1.0,0.00326,4
1250,1.0,0.00327,5
1251,1.0,0.00328,3
1252,1.0,0.00329,6
1253,1.0,0.0033,3
1254,1.0,0.00331,7
1255,1.0,0.00332,2
1256,1.0,0.00333,4
1257,1.0,0.00334,8
1258,1.0,0.00335,6
1259,1.0,0.00336,6
1260,1.0,0.00337,8
1261,1.0,0.00338,4
1262,1.0,0.00339,2
1263,1.0,0.0034,3
1264,1.0,0.00341,6
1265,1.0,0.00342,4
1266,1.0,0.00343,2
1267,1.0,0.00344,3
1268,1.0,0.00345,4
1269,1.0,0.00346,8
1270,1.0,0.00347,7
1271,1.0,0.00348,7
1272,1.0,0.00349,5
1273,1.0,0.0035,5
1274,1.0,0.00351,3
1275,1.0,0.00352,9
1276,1.0,0.00353,1
1277,1.0,0.00354,4
1278,1.0,0.00355,5
1279,1.0,0.00356,7
1280,1.0,0.00357,3
1281,1.0,0.00358,6
1282,1.0,0.00359,5
1283,1.0,0.0036,4
1284,1.0,0.00361,6
1285,1.0,0.00362,5
1286,1.0,0.00363,7
1287,1.0,0.00364,3
1288,1.0,0.00365,4
1289,1.0,0.00366,5
1290,1.0,0.00367,4
1291,1.0,0.00368,3
1292,1.0,0.00369,4
1293,1.0,0.0037,3
1294,1.0,0.00371,1
1295,1.0,0.00372,4
1296,1.0,0.00373,5
1297,1.0,0.00374,5
1298,1.0,0.00375,5
1299,1.0,0.00376,5
1300,1.0,0.00377,2
1301,1.0,0.00378,3
1302,1.0,0.0038,5
1303,1.0,0.00381,5
1304,1.0,0.00382,5
1305,1.0,0.00383,6
1306,1.0,0.00384,7
1307,1.0,0.00385,3
1308,1.0,0.00386,5
1309,1.0,0.00387,4
1310,1.0,0.00388,6
1311,1.0,0.00389,5
1312,1.0,0.0039,6
1313,1.0,0.00391,4
1314,1.0,0.00392,5
1315,1.0,0.00393,4
1316,1.0,0.00394,2
1317,1.0,0.00395,9
1318,1.0,0.00396,3
1319,1.0,0.00397,1
1320,1.0,0.00398,2
1321,1.0,0.00399,4
1322,1.0,0.004,5
1323,1.0,0.00401,4
1324,1.0,0.00402,4
1325,1.0,0.00403,6
1326,1.0,0.00404,5
1327,1.0,0.00405,5
1328,1.0,0.00406,5
1329,1.0,0.00407,4
1330,1.0,0.00408,4
1331,1.0,0.00409,4
1332,1.0,0.0041,3
1333,1.0,0.00412,5
1334,1.0,0.00413,4
1335,1.0,0.00414,3
1336,1.0,0.00415,4
1337,1.0,0.00416,1
1338,1.0,0.00417,3
1339,1.0,0.00418,5
1340,1.0,0.00419,4
1341,1.0,0.0042,2
1342,1.0,0.00421,3
1343,1.0,0.00423,2
1344,1.0,0.00424,3
1345,1.0,0.00425,7
1346,1.0,0.00426,3
1347,1.0,0.00427,4
1348,1.0,0.00428,2
1349,1.0,0.00429,4
1350,1.0,0.0043,1
1351,1.0,0.00431,2
1352,1.0,0.00432,2
1353,1.0,0.00433,6
1354,1.0,0.00434,5
1355,1.0,0.00435,3
1356,1.0,0.00436,2
1357,1.0,0.00437,4
1358,1.0,0.00438,2
1359,1.0,0.00439,2
1360,1.0,0.0044,3
1361,1.0,0.00441,4
1362,1.0,0.00442,1
1363,1.0,0.00443,4
1364,1.0,0.00444,5
1365,1.0,0.00445,4
1366,1.0,0.00446,3
1367,1.0,0.00447,3
1368,1.0,0.00448,4
1369,1.0,0.00449,3
1370,1.0,0.0045,3
1371,1.0,0.00451,4
1372,1.0,0.00452,6
1373,1.0,0.00453,4
1374,1.0,0.00454,2
1375,1.0,0.00455,4
1376,1.0,0.00456,1
1377,1.0,0.00458,1
1378,1.0,0.00459,4
1379,1.0,0.0046,1
1380,1.0,0.00461,2
1381,1.0,0.00462,3
1382,1.0,0.00463,8
1383,1.0,0.00464,2
1384,1.0,0.00465,3
1385,1.0,0.00466,3
1386,1.0,0.00467,1
1387,1.0,0.00468,4
1388,1.0,0.00469,3
1389,1.0,0.0047,5
1390,1.0,0.00471,5
1391,1.0,0.00472,2
1392,1.0,0.00474,3
1393,1.0,0.00475,4
1394,1.0,0.00476,3
1395,1.0,0.00477,2
1396,1.0,0.00478,1
1397,1.0,0.00479,4
1398,1.0,0.0048,6
1399,1.0,0.00481,3
1400,1.0,0.00482,4
1401,1.0,0.00483,1
1402,1.0,0.00484,3
1403,1.0,0.00485,4
1404,1.0,0.00486,3
1405,1.0,0.00487,4
1406,1.0,0.00488,1
1407,1.0,0.00489,4
1408,1.0,0.00491,2
1409,1.0,0.00492,4
1410,1.0,0.00493,3
1411,1.0,0.00494,2
1412,1.0,0.00495,5
1413,1.0,0.00496,2
1414,1.0,0.00497,1
1415,1.0,0.00498,2
1416,1.0,0.00499,2
1417,1.0,0.005,1
1418,1.0,0.00501,3
1419,1.0,0.00502,1
1420,1.0,0.00503,3
1421,1.0,0.00504,2
1422,1.0,0.00505,4
1423,1.0,0.00506,1
1424,1.0,0.00507,5
1425,1.0,0.00508,5
1426,1.0,0.00509,6
1427,1.0,0.00511,6
1428,1.0,0.00512,1
1429,1.0,0.00513,3
1430,1.0,0.00514,3
1431,1.0,0.00515,2
1432,1.0,0.00516,1
1433,1.0,0.00517,3
1434,1.0,0.00518,3
1435,1.0,0.0052,2
1436,1.0,0.00521,1
1437,1.0,0.00523,3
1438,1.0,0.00524,3
1439,1.0,0.00525,3
1440,1.0,0.00526,1
1441,1.0,0.00527,1
1442,1.0,0.00528,1
1443,1.0,0.00529,1
1444,1.0,0.0053,1
1445,1.0,0.00531,1
1446,1.0,0.00532,1
1447,1.0,0.00533,2
1448,1.0,0.00534,2
1449,1.0,0.00535,2
1450,1.0,0.00536,2
1451,1.0,0.00537,2
1452,1.0,0.00538,2
1453,1.0,0.00539,2
1454,1.0,0.0054,3
1455,1.0,0.00541,2
1456,1.0,0.00542,1
1457,1.0,0.00543,2
1458,1.0,0.00544,3
1459,1.0,0.00545,3
1460,1.0,0.00546,1
1461,1.0,0.00547,3
1462,1.0,0.00548,2
1463,1.0,0.00549,4
1464,1.0,0.0055,4
1465,1.0,0.00552,1
1466,1.0,0.00553,1
1467,1.0,0.00554,1
1468,1.0,0.00555,1
1469,1.0,0.00556,3
1470,1.0,0.00557,1
1471,1.0,0.00558,1
1472,1.0,0.00559,3
1473,1.0,0.00562,4
1474,1.0,0.00563,2
1475,1.0,0.00564,3
1476,1.0,0.00565,1
1477,1.0,0.00566,1
1478,1.0,0.00567,2
1479,1.0,0.00568,1
1480,1.0,0.00569,1
1481,1.0,0.0057,3
1482,1.0,0.00571,1
1483,1.0,0.00572,4
1484,1.0,0.00573,1
1485,1.0,0.00574,1
1486,1.0,0.00575,5
1487,1.0,0.00576,2
1488,1.0,0.00577,3
1489,1.0,0.00578,2
1490,1.0,0.00579,3
1491,1.0,0.0058,1
1492,1.0,0.00581,4
1493,1.0,0.00582,4
1494,1.0,0.00583,3
1495,1.0,0.00584,3
1496,1.0,0.00585,2
1497,1.0,0.00586,1
1498,1.0,0.00587,4
1499,1.0,0.00588,3
1500,1.0,0.00589,3
1501,1.0,0.00591,2
1502,1.0,0.00593,2
1503,1.0,0.00594,4
1504,1.0,0.00595,2
1505,1.0,0.00596,1
1506,1.0,0.00598,3
1507,1.0,0.00601,1
1508,1.0,0.00602,2
1509,1.0,0.00603,2
1510,1.0,0.00604,3
1511,1.0,0.00605,3
1512,1.0,0.00606,3
1513,1.0,0.00607,3
1514,1.0,0.00608,5
1515,1.0,0.00609,1
1516,1.0,0.0061,2
1517,1.0,0.00611,4
1518,1.0,0.00615,2
1519,1.0,0.00616,3
1520,1.0,0.00617,3
1521,1.0,0.00618,2
1522,1.0,0.0062,2
1523,1.0,0.00621,1
1524,1.0,0.00622,1
1525,1.0,0.00623,1
1526,1.0,0.00624,3
1527,1.0,0.00625,3
1528,1.0,0.00626,1
1529,1.0,0.00627,2
1530,1.0,0.00629,6
1531,1.0,0.0063,2
1532,1.0,0.00631,2
1533,1.0,0.00632,1
1534,1.0,0.00634,2
1535,1.0,0.00635,2
1536,1.0,0.00636,1
1537,1.0,0.00637,3
1538,1.0,0.00638,2
1539,1.0,0.00639,3
1540,1.0,0.0064,2
1541,1.0,0.00642,2
1542,1.0,0.00643,1
1543,1.0,0.00645,1
1544,1.0,0.00646,4
1545,1.0,0.00647,3
1546,1.0,0.00649,1
1547,1.0,0.0065,2
1548,1.0,0.00651,2
1549,1.0,0.00652,2
1550,1.0,0.00653,2
1551,1.0,0.00655,2
1552,1.0,0.00656,3
1553,1.0,0.00658,2
1554,1.0,0.00659,2
1555,1.0,0.0066,2
1556,1.0,0.00661,1
1557,1.0,0.00662,2
1558,1.0,0.00663,3
1559,1.0,0.00665,1
1560,1.0,0.00667,4
1561,1.0,0.00669,1
1562,1.0,0.0067,4
1563,1.0,0.00671,1
1564,1.0,0.00673,2
1565,1.0,0.00675,2
1566,1.0,0.00676,2
1567,1.0,0.00677,2
1568,1.0,0.00679,1
1569,1.0,0.0068,1
1570,1.0,0.00681,4
1571,1.0,0.00682,1
1572,1.0,0.00684,1
1573,1.0,0.00686,1
1574,1.0,0.00687,2
1575,1.0,0.00688,2
1576,1.0,0.00689,3
1577,1.0,0.0069,2
1578,1.0,0.00692,1
1579,1.0,0.00693,3
1580,1.0,0.00695,5
1581,1.0,0.00696,1
1582,1.0,0.00697,1
1583,1.0,0.00698,2
1584,1.0,0.00699,2
1585,1.0,0.007,3
1586,1.0,0.00701,3
1587,1.0,0.00705,1
1588,1.0,0.00708,3
1589,1.0,0.00709,1
1590,1.0,0.0071,1
1591,1.0,0.00712,5
1592,1.0,0.00713,1
1593,1.0,0.00714,2
1594,1.0,0.00717,1
1595,1.0,0.00718,3
1596,1.0,0.00721,3
1597,1.0,0.00722,2
1598,1.0,0.00726,3
1599,1.0,0.00727,2
1600,1.0,0.00728,5
1601,1.0,0.00729,1
1602,1.0,0.00731,1
1603,1.0,0.00733,1
1604,1.0,0.00734,1
1605,1.0,0.00736,1
1606,1.0,0.00737,2
1607,1.0,0.00738,1
1608,1.0,0.00739,2
1609,1.0,0.0074,1
1610,1.0,0.00741,3
1611,1.0,0.00743,1
1612,1.0,0.00744,5
1613,1.0,0.00745,3
1614,1.0,0.00747,3
1615,1.0,0.0075,3
1616,1.0,0.00751,1
1617,1.0,0.00754,1
1618,1.0,0.00755,1
1619,1.0,0.00756,2
1620,1.0,0.00757,2
1621,1.0,0.00759,1
1622,1.0,0.00762,5
1623,1.0,0.00763,1
1624,1.0,0.00764,1
1625,1.0,0.00766,3
1626,1.0,0.00767,2
1627,1.0,0.00768,2
1628,1.0,0.00769,1
1629,1.0,0.00771,2
1630,1.0,0.00772,2
1631,1.0,0.00773,3
1632,1.0,0.00777,1
1633,1.0,0.00778,2
1634,1.0,0.00779,1
1635,1.0,0.00782,4
1636,1.0,0.00784,2
1637,1.0,0.00785,2
1638,1.0,0.00788,1
1639,1.0,0.00792,1
1640,1.0,0.00793,3
1641,1.0,0.00795,1
1642,1.0,0.00797,1
1643,1.0,0.00798,1
1644,1.0,0.00799,1
1645,1.0,0.008,1
1646,1.0,0.00802,2
1647,1.0,0.00804,1
1648,1.0,0.00805,1
1649,1.0,0.00806,1
1650,1.0,0.00807,2
1651,1.0,0.00808,1
1652,1.0,0.00809,1
1653,1.0,0.00811,2
1654,1.0,0.00812,3
1655,1.0,0.00813,2
1656,1.0,0.00815,1
1657,1.0,0.00816,3
1658,1.0,0.00819,2
1659,1.0,0.0082,2
1660,1.0,0.00821,1
1661,1.0,0.00822,2
1662,1.0,0.00823,1
1663,1.0,0.00827,1
1664,1.0,0.00828,1
1665,1.0,0.00829,1
1666,1.0,0.0083,1
1667,1.0,0.00832,1
1668,1.0,0.00833,2
1669,1.0,0.00835,1
1670,1.0,0.00836,1
1671,1.0,0.00837,2
1672,1.0,0.00838,2
1673,1.0,0.0084,2
1674,1.0,0.00841,3
1675,1.0,0.00843,2
1676,1.0,0.00845,1
1677,1.0,0.00846,3
1678,1.0,0.00847,1
1679,1.0,0.0085,2
1680,1.0,0.00853,1
1681,1.0,0.00854,1
1682,1.0,0.00858,2
1683,1.0,0.00861,1
1684,1.0,0.00862,1
1685,1.0,0.00868,1
1686,1.0,0.00869,1
1687,1.0,0.0087,1
1688,1.0,0.00872,1
1689,1.0,0.00874,1
1690,1.0,0.00882,1
1691,1.0,0.00883,2
1692,1.0,0.00887,1
1693,1.0,0.00889,1
1694,1.0,0.00892,1
1695,1.0,0.009,1
1696,1.0,0.00901,1
1697,1.0,0.00903,2
1698,1.0,0.00905,1
1699,1.0,0.00906,1
1700,1.0,0.00907,1
1701,1.0,0.00909,2
1702,1.0,0.0091,1
1703,1.0,0.00911,1
1704,1.0,0.00917,1
1705,1.0,0.00922,2
1706,1.0,0.00923,2
1707,1.0,0.00924,1
1708,1.0,0.00926,2
1709,1.0,0.00928,1
1710,1.0,0.0093,1
1711,1.0,0.00933,1
1712,1.0,0.00934,2
1713,1.0,0.0094,1
1714,1.0,0.00942,1
1715,1.0,0.00943,1
1716,1.0,0.00944,3
1717,1.0,0.0095,1
1718,1.0,0.00952,1
1719,1.0,0.00954,2
1720,1.0,0.00957,1
1721,1.0,0.00958,1
1722,1.0,0.0096,1
1723,1.0,0.00964,1
1724,1.0,0.00965,2
1725,1.0,0.00966,1
1726,1.0,0.00968,1
1727,1.0,0.00973,1
1728,1.0,0.00974,2
1729,1.0,0.00977,2
1730,1.0,0.00978,1
1731,1.0,0.00981,1
1732,1.0,0.00983,3
1733,1.0,0.00985,1
1734,1.0,0.00986,2
1735,1.0,0.00992,2
1736,1.0,0.00993,2
1737,1.0,0.00994,1
1738,1.0,0.00995,1
1739,1.0,0.00997,1
1740,1.0,0.00998,1
1741,1.0,0.01002,1
1742,1.0,0.01007,1
1743,1.0,0.01008,3
1744,1.0,0.01009,1
1745,1.0,0.01014,2
1746,1.0,0.01015,1
1747,1.0,0.01017,1
1748,1.0,0.01022,2
1749,1.0,0.01027,1
1750,1.0,0.01032,1
1751,1.0,0.01037,1
1752,1.0,0.01039,1
1753,1.0,0.01041,1
1754,1.0,0.01043,1
1755,1.0,0.01046,1
1756,1.0,0.01053,1
1757,1.0,0.01054,2
1758,1.0,0.01075,1
1759,1.0,0.01076,1
1760,1.0,0.0108,1
1761,1.0,0.01081,2
1762,1.0,0.01082,1
1763,1.0,0.01093,1
1764,1.0,0.01097,1
1765,1.0,0.01099,1
1766,1.0,0.01102,2
1767,1.0,0.01109,1
1768,1.0,0.0111,1
1769,1.0,0.01115,1
1770,1.0,0.01117,1
1771,1.0,0.01123,1
1772,1.0,0.01127,1
1773,1.0,0.01128,1
1774,1.0,0.01129,1
1775,1.0,0.0113,2
1776,1.0,0.01131,1
1777,1.0,0.01134,3
1778,1.0,0.01135,1
1779,1.0,0.01138,1
1780,1.0,0.0114,1
1781,1.0,0.01147,1
1782,1.0,0.01149,1
1783,1.0,0.0115,1
1784,1.0,0.01154,1
1785,1.0,0.01157,1
1786,1.0,0.01162,1
1787,1.0,0.01168,2
1788,1.0,0.01169,1
1789,1.0,0.01175,1
1790,1.0,0.01177,1
1791,1.0,0.0118,1
1792,1.0,0.0119,1
1793,1.0,0.01193,1
1794,1.0,0.01197,1
1795,1.0,0.01204,1
1796,1.0,0.01207,1
1797,1.0,0.01213,1
1798,1.0,0.01221,1
1799,1.0,0.01223,1
1800,1.0,0.01233,1
1801,1.0,0.01236,1
1802,1.0,0.01242,1
1803,1.0,0.01244,1
1804,1.0,0.0125,2
1805,1.0,0.01253,1
1806,1.0,0.01258,1
1807,1.0,0.0126,1
1808,1.0,0.01277,1
1809,1.0,0.01281,2
1810,1.0,0.01283,1
1811,1.0,0.01289,1
1812,1.0,0.01303,1
1813,1.0,0.01305,1
1814,1.0,0.01311,1
1815,1.0,0.01323,1
1816,1.0,0.01324,1
1817,1.0,0.0133,1
1818,1.0,0.01331,1
1819,1.0,0.01338,1
1820,1.0,0.01355,1
1821,1.0,0.01364,1
1822,1.0,0.01368,1
1823,1.0,0.01375,1
1824,1.0,0.01396,1
1825,1.0,0.01418,1
1826,1.0,0.01454,1
1827,1.0,0.01455,1
1828,1.0,0.01458,1
1829,1.0,0.01471,1
1830,1.0,0.01477,1
1831,1.0,0.01516,1
1832,1.0,0.01519,1
1833,1.0,0.01522,1
1834,1.0,0.01552,1
1835,1.0,0.01562,1
1836,1.0,0.01564,1
1837,1.0,0.01577,1
1838,1.0,0.01594,1
1839,1.0,0.01648,1
1840,1.0,0.01671,1
1841,1.0,0.0168,1
1842,1.0,0.01681,1
1843,1.0,0.01708,1
1844,1.0,0.01717,1
1845,1.0,0.01722,1
1846,1.0,0.01723,1
1847,1.0,0.01767,1
1848,1.0,0.01776,1
1849,1.0,0.01806,1
1850,1.0,0.01891,1
1851,1.0,0.01892,1
1852,1.0,0.01919,1
1853,1.0,0.01926,1
1854,1.0,0.01927,1
1855,1.0,0.0193,1
1856,1.0,0.01956,1
1857,1.0,0.01964,1
1858,1.0,0.02,1
1859,1.0,0.02051,1
1860,1.0,0.0206,1
1861,1.0,0.02068,1
1862,1.0,0.02115,1
1863,1.0,0.02129,1
1864,1.0,0.02196,1
1865,1.0,0.02216,1
1866,1.0,0.02268,1
1867,1.0,0.02291,1
1868,1.0,0.0263,1
1869,1.0,0.02956,1
1870,1.0,0.03025,1
1871,1.0,0.03224,1
1872,1.0,0.03298,1
1873,1.0,0.03845,1
1874,1.0,0.03908,1
1875,1.0,0.04085,1
1876,1.0,0.04618,1
1877,1.0,0.04814,1
1878,2.0,-0.02091,1
1879,2.0,-0.01624,1
1880,2.0,-0.0155,1
1881,2.0,-0.01546,1
1882,2.0,-0.01421,1
1883,2.0,-0.01385,1
1884,2.0,-0.01374,1
1885,2.0,-0.0135,1
1886,2.0,-0.01335,1
1887,2.0,-0.01328,1
1888,2.0,-0.01324,1
1889,2.0,-0.013,1
1890,2.0,-0.01246,1
1891,2.0,-0.01221,1
1892,2.0,-0.01219,1
1893,2.0,-0.01183,1
1894,2.0,-0.01182,1
1895,2.0,-0.01179,1
1896,2.0,-0.01176,2
1897,2.0,-0.01164,1
1898,2.0,-0.01153,1
1899,2.0,-0.01136,1
1900,2.0,-0.01117,1
1901,2.0,-0.01111,1
1902,2.0,-0.01091,1
1903,2.0,-0.01085,1
1904,2.0,-0.01083,1
1905,2.0,-0.01077,1
1906,2.0,-0.01066,1
1907,2.0,-0.01031,1
1908,2.0,-0.01026,1
1909,2.0,-0.01003,1
1910,2.0,-0.00987,1
1911,2.0,-0.00978,1
1912,2.0,-0.00976,1
1913,2.0,-0.0097,1
1914,2.0,-0.00964,1
1915,2.0,-0.00959,1
1916,2.0,-0.00958,1
1917,2.0,-0.00955,1
1918,2.0,-0.00939,2
1919,2.0,-0.00926,1
1920,2.0,-0.00918,1
1921,2.0,-0.00911,1
1922,2.0,-0.00909,1
1923,2.0,-0.00905,1
1924,2.0,-0.00892,1
1925,2.0,-0.00883,1
1926,2.0,-0.00882,1
1927,2.0,-0.0088,1
1928,2.0,-0.0087,1
1929,2.0,-0.00844,1
1930,2.0,-0.00839,1
1931,2.0,-0.00831,1
1932,2.0,-0.0083,1
1933,2.0,-0.00825,1
1934,2.0,-0.00818,1
1935,2.0,-0.00811,1
1936,2.0,-0.0081,1
1937,2.0,-0.00806,1
1938,2.0,-0.00791,1
1939,2.0,-0.00788,1
1940,2.0,-0.00785,1
1941,2.0,-0.00784,1
1942,2.0,-0.0077,1
1943,2.0,-0.00762,1
1944,2.0,-0.0076,1
1945,2.0,-0.00757,2
1946,2.0,-0.00754,1
1947,2.0,-0.00748,1
1948,2.0,-0.00742,1
1949,2.0,-0.0074,1
1950,2.0,-0.00717,1
1951,2.0,-0.00714,1
1952,2.0,-0.00713,1
1953,2.0,-0.00707,3
1954,2.0,-0.00706,1
1955,2.0,-0.00705,1
1956,2.0,-0.00701,1
1957,2.0,-0.007,1
1958,2.0,-0.00697,1
1959,2.0,-0.00679,1
1960,2.0,-0.00676,1
1961,2.0,-0.00672,1
1962,2.0,-0.00669,1
1963,2.0,-0.00667,2
1964,2.0,-0.00665,1
1965,2.0,-0.00656,1
1966,2.0,-0.00651,1
1967,2.0,-0.00641,2
1968,2.0,-0.0064,1
1969,2.0,-0.00607,2
1970,2.0,-0.00605,1
1971,2.0,-0.00603,1
1972,2.0,-0.00601,1
1973,2.0,-0.00587,1
1974,2.0,-0.00584,1
1975,2.0,-0.00582,1
1976,2.0,-0.00578,1
1977,2.0,-0.00573,1
1978,2.0,-0.00571,1
1979,2.0,-0.00569,1
1980,2.0,-0.00566,1
1981,2.0,-0.00564,1
1982,2.0,-0.00562,1
1983,2.0,-0.00561,1
1984,2.0,-0.00559,1
1985,2.0,-0.00558,1
1986,2.0,-0.00557,2
1987,2.0,-0.00555,1
1988,2.0,-0.00542,1
1989,2.0,-0.00541,1
1990,2.0,-0.00538,1
1991,2.0,-0.00533,1
1992,2.0,-0.00531,1
